PortNumber,AccNumber,LocNumber,CountryCode,PostalCode,OccupancyCode,ConstructionCode,LocCurrency,LocPerilsCovered,LocPeril,BuildingTIV,OtherTIV,ContentsTIV,BITIV,LocLimit1Building,LocLimit2Other,LocLimit3Contents,LocLimit4BI,LocDed1Building,LocDed2Other,LocDed3Contents,LocDed4BI,LocLimit6All,LocDed6All,LocDedType1Building,LocDedType2Other,LocDedType3Contents,LocDedType4BI,LocDedType6All,LocLimitType1Building,LocLimitType2Other,LocLimitType3Contents,LocLimitType4BI,LocLimitType6All
Complex_10k,10,9613,UK,PR4 5BW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9614,UK,BS41 8NT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9615,UK,WA14 5QJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9616,UK,SO50 5QF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9617,UK,EX14 9HW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9618,UK,RG22 6PY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9619,UK,OL2 5JJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9620,UK,BB12 7DA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9621,UK,WF3 4BJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9622,UK,RM3 9AP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9623,UK,LE4 6GL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9624,UK,CF3 5PG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9625,UK,ST15 8JA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9626,UK,TS4 2PT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9627,UK,L24 0SG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9628,UK,E12 5NG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9629,UK,BN14 9QH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9630,UK,DN11 8AU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9631,UK,B93 8AB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9632,UK,CV22 6RE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9633,UK,EN11 8RA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9634,UK,AB34 5PZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9635,UK,DH1 3QA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9636,UK,EH45 8EP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9637,UK,TD12 4ET,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9638,UK,DL12 0XG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9639,UK,BS36 2JS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9640,UK,BH15 2JH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9641,UK,CR0 4HT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9642,UK,SS8 7LT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9643,UK,CA12 4JR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9644,UK,CV10 8HW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9645,UK,PO5 4EP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9646,UK,N9 0NP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9647,UK,CO3 3NR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9648,UK,B16 8JE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9649,UK,ST15 8FW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9650,UK,BB9 4TZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9651,UK,WN1 1AT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9652,UK,WA11 9HL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9653,UK,LS14 1JD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9654,UK,EX17 2AG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9655,UK,CO11 2EF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9656,UK,HX3 6DR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9657,UK,PO17 5DZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9658,UK,LL29 7LL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9659,UK,M4 1AB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9660,UK,SS15 6HG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9661,UK,PR7 3DG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9662,UK,NE24 5NE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9663,UK,SO51 6GQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9664,UK,MK41 0TB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9665,UK,LE4 9HT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9666,UK,DN31 2EA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9667,UK,IP22 1WW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9668,UK,WD6 4BF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9669,UK,TA24 7UQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9670,UK,KY5 0DG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9671,UK,MK13 7LG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9672,UK,TR8 4QD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9673,UK,BL3 1DB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9674,UK,EH47 7EU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9675,UK,PL13 1PG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9676,UK,PE19 1JY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9677,UK,TS5 8ST,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9678,UK,NR18 9NJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9679,UK,S43 4SU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9680,UK,IP6 8SP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9681,UK,OX7 3QT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9682,UK,UB10 0PJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9683,UK,SA3 5TR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9684,UK,BH24 1RQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9685,UK,NE24 2AL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9686,UK,BT74 8AB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9687,UK,BT20 5LD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9688,UK,B70 0NR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9689,UK,ST15 0BX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9690,UK,NR32 1XT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9691,UK,YO31 0TH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9692,UK,FK4 1NA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9693,UK,WF3 4JG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9694,UK,LL17 0HL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9695,UK,SY16 1EN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9696,UK,SE27 0AF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9697,UK,WA13 9DP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9698,UK,TN3 8BP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9699,UK,DE14 9WE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9700,UK,CM23 5EL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9701,UK,IV12 5UA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9702,UK,BH25 7AS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9703,UK,SN14 7EJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9704,UK,TS26 0FH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9705,UK,PE14 0JJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9706,UK,SY12 0PF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9707,UK,KA19 8DZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9708,UK,BL3 6YG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9709,UK,CR0 2PQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9710,UK,DD4 7DT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9711,UK,GU19 5QY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9712,UK,SA11 2TY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9713,UK,L35 8LZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9714,UK,YO30 1YL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9715,UK,M7 3NY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9716,UK,ST3 7TL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9717,UK,PE10 0JD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9718,UK,TR10 9EE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9719,UK,G46 8BY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9720,UK,RG4 9PR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9721,UK,UB6 8RE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9722,UK,GL3 4UT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9723,UK,WD6 3XZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9724,UK,B75 6AX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9725,UK,NW2 7BA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9726,UK,NG9 7DF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9727,UK,E6 1BU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9728,UK,SA45 9QN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9729,UK,GU4 8JN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9730,UK,SG12 9BA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9731,UK,CM3 6HG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9732,UK,DL12 8AD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9733,UK,KA8 0PA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9734,UK,L17 6DW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9735,UK,LL31 9DP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9736,UK,B66 1RJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9737,UK,RM6 4BA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9738,UK,CH43 6TA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9739,UK,GL1 2QE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9740,UK,CB24 8FP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9741,UK,B77 4HG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9742,UK,TQ1 3EQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9743,UK,RH19 1NE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9744,UK,ST6 6RE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9745,UK,EX2 7GR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9746,UK,PE28 3BH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9747,UK,SG18 9UA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9748,UK,M30 0RS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9749,UK,NN8 2UG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9750,UK,SO40 2NB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9751,UK,PE27 3UH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9752,UK,TA4 1PB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9753,UK,CH42 9QH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,10,9754,UK,E17 8AN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
