PortNumber,AccNumber,LocNumber,CountryCode,PostalCode,OccupancyCode,ConstructionCode,LocCurrency,LocPerilsCovered,LocPeril,BuildingTIV,OtherTIV,ContentsTIV,BITIV,LocLimit6All,LocDed6All,LocDedType6All,LocLimitType6All
Simple,1,9378,UK,BT38 7SU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9379,UK,CW2 6JE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9380,UK,RG26 5BH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9381,UK,KY12 7UW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9382,UK,KY16 0XE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9383,UK,KA6 7FF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9384,UK,SS3 9DA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9385,UK,CT1 2QZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9386,UK,CB8 8XJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9387,UK,SK8 3BR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9388,UK,HX2 0WE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9389,UK,S42 7NP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9390,UK,EH54 8PX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9391,UK,LE16 7LX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9392,UK,CM4 0NH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9393,UK,OX11 8AZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9394,UK,TR14 8AN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9395,UK,DA12 9PL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9396,UK,SY1 4PB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9397,UK,LU5 4QU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9398,UK,N12 9NH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9399,UK,PL1 1PR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9400,UK,ML9 2JQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9401,UK,TN39 3FQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9402,UK,TA20 3HX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9403,UK,SS5 4JQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9404,UK,MK9 1LA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9405,UK,LL59 5YF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9406,UK,EH19 2DA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9407,UK,NR28 0LT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9408,UK,CF36 5RD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9409,UK,IV9 8PX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9410,UK,L40 7RT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9411,UK,SN38 1AA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9412,UK,PE22 7HE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9413,UK,LS11 8ND,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9414,UK,LA9 6BE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9415,UK,TF9 4FA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9416,UK,BN13 1EB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9417,UK,M24 1LP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9418,UK,NG12 5LH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9419,UK,CB2 0SP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9420,UK,ST13 8QE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9421,UK,RM4 1DJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9422,UK,CB23 8AT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9423,UK,UB8 3JT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9424,UK,MK14 5SE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9425,UK,HG2 7JU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9426,UK,DH8 6NL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9427,UK,AL2 1GQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9428,UK,YO8 3TE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9429,UK,GU35 8HE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9430,UK,NN17 5FQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9431,UK,WV10 9YB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9432,UK,CA14 3SR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9433,UK,LA9 5BZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9434,UK,L3 0BE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9435,UK,LS13 3SH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9436,UK,CF82 8DQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9437,UK,S14 1DF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9438,UK,B45 9LG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9439,UK,N22 8RD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9440,UK,BB12 8AB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9441,UK,HR1 2DT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9442,UK,BL9 6RX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9443,UK,CB8 8PJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9444,UK,NG9 3AR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9445,UK,SA2 0UP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9446,UK,BB6 7QN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9447,UK,LE9 7NX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9448,UK,HU6 8LL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9449,UK,NG9 2BH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9450,UK,AB52 6YR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9451,UK,IV52 8TY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9452,UK,MK10 9NG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9453,UK,DN14 7XD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9454,UK,WC1N 2PL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9455,UK,NN13 5TN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9456,UK,BT78 1PG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9457,UK,WA16 9EX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9458,UK,RH10 7SU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9459,UK,NW2 6EY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9460,UK,SN11 9QE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9461,UK,BS34 7LG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9462,UK,CV3 6AD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9463,UK,L31 8DP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9464,UK,SW16 1UE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9465,UK,YO41 5PQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9466,UK,S70 4JG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9467,UK,B26 3BN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9468,UK,MK40 3AJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9469,UK,HP20 2NB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9470,UK,DE4 5BW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9471,UK,M27 6NQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9472,UK,TR2 4AE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9473,UK,WR9 0RE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9474,UK,M24 1SL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9475,UK,NN1 2PN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9476,UK,LU4 0TB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9477,UK,M33 6GH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9478,UK,ME5 9DR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9479,UK,OX14 5PN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9480,UK,DY1 3BU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9481,UK,IP27 9HH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9482,UK,PO37 6EL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9483,UK,HU9 4TW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9484,UK,MK13 7NA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9485,UK,DL9 3AY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9486,UK,M46 9LQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9487,UK,SE1 5NS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9488,UK,CA28 8UR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9489,UK,NW9 5FY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9490,UK,SS14 3RP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9491,UK,BT45 9ST,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9492,UK,YO24 2UN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9493,UK,SO20 6QJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9494,UK,RH9 8EQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9495,UK,LA1 2EY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9496,UK,UB6 9RZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9497,UK,S20 6SS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9498,UK,WF5 8LX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9499,UK,WF4 3BF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9500,UK,GU20 6JJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9501,UK,BB7 3HX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9502,UK,PE15 8PT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9503,UK,B73 9BY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9504,UK,AB51 4ZW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9505,UK,ST16 1LF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9506,UK,CW3 9BA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9507,UK,HX1 2YG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9508,UK,RM12 4PN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9509,UK,ME15 0BN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9510,UK,NE63 8QZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9511,UK,PO2 8JN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9512,UK,TN25 6AN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9513,UK,GU3 3RA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9514,UK,CH3 9SB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9515,UK,BS6 7LN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9516,UK,SW14 7RH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9517,UK,IP31 3LP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9518,UK,ME8 9ER,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9519,UK,W2 1AB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9520,UK,NN4 5EZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9521,UK,GU1 1YD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9522,UK,L33 1AT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9523,UK,SO30 3FP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9524,UK,E17 3RH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9525,UK,NR15 1BF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9526,UK,DL13 1QP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9527,UK,BH8 8QW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9528,UK,BA1 1UN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9529,UK,DE72 2UH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9530,UK,BB6 7QN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9531,UK,DL17 8AE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9532,UK,B42 1PZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9533,UK,AB15 8DD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9534,UK,IV12 5UB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9535,UK,SS6 9QZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9536,UK,LS14 1DX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9537,UK,ST9 0LN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9538,UK,SG7 6LN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9539,UK,SM4 6AL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9540,UK,PA15 3LS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9541,UK,BN43 6AQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9542,UK,NP25 4QH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9543,UK,NR14 6TW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9544,UK,SP11 6UY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9545,UK,SS1 2PG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9546,UK,CF47 8NX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9547,UK,CM11 2YS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9548,UK,CR0 8NU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9549,UK,GL20 7DE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9550,UK,WR13 6JW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9551,UK,NE25 0PP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9552,UK,PE4 6LA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9553,UK,ST5 3BQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9554,UK,HA4 9EJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9555,UK,SO17 1GJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9556,UK,FK3 9XB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9557,UK,FY7 6FB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9558,UK,E1 4AA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9559,UK,UB6 8SG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9560,UK,SA73 1UG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9561,UK,TS10 5HZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9562,UK,WA11 0RA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9563,UK,LE3 3NR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9564,UK,CR8 2EY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9565,UK,IP4 5AX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9566,UK,CA14 1XU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9567,UK,HP5 2HD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9568,UK,TS17 9DR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9569,UK,EH47 0DE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9570,UK,M15 6FX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9571,UK,S5 6FQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9572,UK,SO18 4QF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9573,UK,WA15 9RZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9574,UK,ME9 9WX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9575,UK,NR7 8QX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9576,UK,EH8 7QX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9577,UK,CW11 2SR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9578,UK,LA13 0BS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9579,UK,NR1 3JY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9580,UK,N15 3HD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9581,UK,GU7 1EZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9582,UK,N1 6FN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9583,UK,PE38 8DL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9584,UK,B46 3HB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9585,UK,NE61 9SA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9586,UK,NW5 9HX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9587,UK,BH8 8AW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9588,UK,CH44 4AE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9589,UK,TA4 3EY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9590,UK,SW9 9SL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9591,UK,SL5 7NE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9592,UK,DE7 5FR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9593,UK,DL8 1SA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9594,UK,BS20 7TX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9595,UK,G75 8EG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9596,UK,LL28 4BQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9597,UK,CH46 0TQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9598,UK,WF4 4UE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9599,UK,CH3 5LH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9600,UK,M18 8LF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9601,UK,S36 2PB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9602,UK,CH41 5BU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9603,UK,AB51 3UL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9604,UK,BS36 2BW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9605,UK,BA9 8JJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9606,UK,NG17 9ES,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9607,UK,NG19 9JJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9608,UK,SO24 0JA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9609,UK,SY4 3QD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9610,UK,NW1 4AP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9611,UK,BS30 8HJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9612,UK,DA5 1HU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9613,UK,PR4 5BW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9614,UK,BS41 8NT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
Simple,1,9615,UK,WA14 5QJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,100000,250,0,0
